Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin
3924,1,5451,1329,112.79,0.06,3,-95.39,53.03,0.78
3807,13,5281,1329,51.53,0.03,28,0.35,0.7,0.6
3891,11,5396,1329,4025.66,0.05,32,-395.12,51.94,0.63
3886,7,5387,1329,109.01,0.09,32,8.45,1.63,0.36
3920,3,5445,1329,312.05,0.04,42,-342.38,11.51,0.36
3897,4,5404,1329,1130.806,0.04,21,95.15,4.99,0.57
3829,1,5309,1329,502.44,0.04,31,-363.44,17.78,0.59
3891,8,5395,1329,3982.42,0.04,48,1560.82,6.13,0.45
3918,9,5441,1329,887.98,0.04,22,239.94,9.83,0.4
3822,6,5300,1329,849.46,0.04,23,9.06,19.99,0.38
3906,3,5421,1329,1710.65,0.01,40,782.01,2.99,0.35
3811,4,5286,1329,5945.3675,0.08,40,1585.48,4.99,0.59
3918,11,5442,1329,72.46,0.05,3,-60.74,27.75,0.76
3817,6,5294,1329,257.43,0.05,40,-200.63,8.73,0.37
3829,3,5310,1329,563.82,0.03,34,188.22,2.99,0.37
1420,4,1962,542,52.0965,0,1,-232.8,2.5,0.83
1463,6,2021,542,22.06,0.05,3,-15.6,7.44,0.36
1599,1,2211,542,1217.77,0.01,27,283.14,6.22,NA
1599,6,2210,542,643.53,0.05,32,175.97,5.77,0.38
1652,9,2281,542,112.63,0.08,43,-201.6,6.35,0.36
1565,8,2161,542,787.63,0.05,21,140.22,1.99,0.54
1248,8,1724,471,400.25,0.02,46,-37.5,3.62,0.61
1237,2,1710,471,822.91,0.09,17,-94.76,19.99,0.57
1224,6,1691,471,357.96,0.06,29,10.44,6.47,0.38
1232,11,1701,471,302.91,0.04,2,-186.13,51.94,0.63
1232,4,1702,471,842.6135,0.1,29,-208.43,5,0.82
1274,7,1760,471,5.7,0.1,1,-2.34,2,0.53
1231,5,1700,467,5051.89,0.02,47,1708.84,5.81,0.65
1275,6,1761,467,26.23,0,3,-13.72,6.6,0.37
1235,5,1708,467,256.77,0.04,4,173.89,12.23,0.64
1220,6,1686,467,146.1,0.06,18,51.14,1.43,0.35
1220,17,1685,467,11532.99,0.07,45,2753.39,17.86,0.58
1244,5,1720,467,1965.21,0,24,830.75,19.99,0.43
1217,3,1680,467,233.43,0.03,36,-71.9,5.36,0.4
1278,5,1764,467,70.25,0.1,34,-133.06,5.33,0.43
1233,12,1703,467,117.97,0.1,44,44.59,0.5,0.36
1241,12,1716,467,45.87,0.02,9,-38.9,6.89,0.39
1590,6,2196,556,47.03,0.08,4,-12.03,5.03,0.37
1502,8,2075,556,105.85,0.1,17,-44.86,2.74,0.71
1502,9,2076,556,179.33,0,19,-58.76,8.29,0.38
1493,2,2064,556,318.56,0.08,30,-30.97,4.5,0.59
4626,11,6443,1584,840.552,0.1,3,7.55,60,NA
2063,6,2819,736,95.68,0.07,13,-15.27,5.14,0.37
1970,8,2694,736,184.74,0,29,-102.25,4.38,0.75
2063,11,3038,866,1008.872,0.02,6,-505.98,69,0.79
2298,11,3144,866,1731.104,0.01,18,-270.57,69,0.63
1970,4,2694,866,437.478,0.02,24,-42.23,1.25,0.83
4426,17,6169,1520,190.73,0.1,12,-69.64,9.4,0.49
4426,8,6168,1520,262.54,0.04,31,29.24,1.99,0.49
4519,13,6289,1520,20.28,0.05,5,-4.32,2.03,0.57
4562,8,6348,1520,364.4,0.05,44,51.08,1.99,0.49
4522,6,6292,1520,400.49,0.09,46,-237.89,9.86,0.4
4426,4,6170,1520,1332.97,0.09,17,4.75,8.99,0.57
3247,2,4501,1211,308.22,0,37,-215.57,9.23,0.58
3247,9,4500,1211,151.49,0,12,-3.95,6.97,0.35
3496,5,4840,1211,227.41,0.06,11,44.29,10.49,0.49
3321,13,4606,1211,40.24,0.1,24,-3.73,0.7,0.56
3509,4,4860,1211,4008.7275,0,38,1219.34,5.92,0.58
3496,5,4841,1211,87.44,0.08,50,-184.6,4.86,0.41
3348,4,4643,1234,1529.0565,0.06,29,201.73,3.99,0.59
3348,3,4643,1234,74.07,0.04,25,4.37,1.49,0.36
1097,4,1513,417,618.1965,0.02,11,-132.53,8.8,0.58
1118,13,1544,417,110.36,0.05,39,8.6,0.93,0.54
1088,9,1501,417,945.36,0.1,25,219.85,9.83,0.4
1084,12,1497,417,8.6,0.09,3,-2.03,0.5,0.39
1119,3,1545,417,58.98,0,9,-17.79,4.97,0.35
1082,8,1495,417,240.63,0.02,31,-117.92,5.53,0.69
1080,2,1493,415,7512.03,0.09,21,2017.64,19.99,0.57
3538,3,4899,1269,320.26,0.01,43,-84.13,6.05,0.39
3555,8,4923,1269,1841.6,0.01,36,12.95,6.5,0.73
3560,15,4930,1269,7264.64,0.06,35,1845.68,18.06,0.57
292,16,394,44,600.22,0.08,50,27.86,3.14,0.6
140,9,187,44,317.85,0.06,28,-13.95,6.97,0.35
140,12,188,44,163.08,0.09,42,66.17,0.5,0.39
59,6,79,44,101.21,0.1,5,2.13,5.21,0.37
59,15,78,44,12175.82,0.02,36,2825.15,58.95,0.57
59,6,80,44,1585.64,0.02,32,707.15,5.81,0.38
285,2,385,44,1523.5,0.07,26,-807.89,49,0.59
140,8,187,44,531.66,0.08,26,135.65,1.99,0.48
274,5,373,44,294,0,5,181.53,14.83,0.54
41,5,54,32,3922.42,0.08,44,-354.9,39.61,0.67
41,4,54,32,1733.3625,0.07,25,-267.01,0.99,0.85
3373,8,4675,1238,157.26,0.06,9,-18.84,1.99,0.45
3388,4,4697,1238,988.6435,0.04,17,89.89,4.2,0.59
3362,6,4662,1238,302.69,0.05,47,125.65,1.02,0.39
3362,15,4661,1238,3156.6,0.1,12,454.26,24.49,NA
3388,13,4696,1238,92.53,0.01,25,-71.52,4.17,0.59
593,10,809,205,336.84,0.08,3,-160.46,35.84,0.62
593,17,810,205,1120.27,0,7,16.81,13.99,0.38
586,6,797,205,1646.05,0.08,36,649.8,7.23,0.37
473,6,638,172,62.48,0.06,4,1.06,1.97,0.39
473,8,637,172,1072.22,0.03,13,149.64,7.18,0.48
473,17,637,172,342.85,0.06,25,-32.42,7.51,0.39
472,1,636,171,4479.16,0.07,28,610.9,19.99,0.66
472,15,634,171,3114.05,0.01,32,-1207.18,74.35,0.57
472,6,636,171,1314.65,0.06,36,536.87,5.08,0.38
472,15,635,171,8161.93,0.06,27,1261.44,64.73,0.56
379,6,508,147,159.11,0.07,29,64.01,0.95,0.36
393,6,527,147,444.52,0.02,44,161.13,2.06,0.39
368,3,493,147,216.33,0,8,-17.37,12.98,0.39
368,3,492,147,590.43,0.09,46,82.59,4.98,0.4
401,2,538,147,7783.36,0.07,36,3506.24,11.79,0.42
377,6,505,147,241.19,0.08,43,-103.65,5.67,0.36
401,13,539,147,61.76,0,21,4.34,0.93,0.54
401,11,540,147,1280.34,0,36,-1048.25,45.51,0.65
374,4,502,147,782.4505,0.06,14,-11.4,3.99,0.59
374,6,501,147,50.93,0.06,9,-34.98,6.26,0.4
374,6,502,147,792.8,0.08,44,26.27,9.54,0.37
440,15,589,141,2022.65,0.05,18,-157.63,30,0.71
419,4,563,141,572.4325,0.05,15,-19.44,4.99,0.56
380,8,509,141,1127.81,0.1,44,425.08,1.99,0.4
358,3,474,141,434.62,0.08,40,-68.98,7.19,0.4
418,8,562,141,1697.44,0.06,37,523.43,1.99,0.55
383,5,512,141,566.12,0.03,27,-19.33,11.17,0.6
440,3,588,141,294.04,0.03,32,-5.53,5.6,0.36
1980,6,6736,1660,173.12,0.1,24,-166.41,11.15,0.37
4799,15,6691,1660,5217.79,0.09,30,209.54,30,0.69
1980,9,6735,1660,262.13,0,43,-60.91,5.3,0.35
4684,3,6534,1610,238.88,0.01,10,-48.21,15.1,0.38
4656,4,6488,1610,6862.237,0.05,44,1839.2,13.99,0.57
4684,8,6535,1610,1235.29,0,39,53.63,6.5,0.64
4684,4,6536,1610,1928.327,0.09,12,-253.37,8.99,0.6
4656,1,6487,1610,1394.28,0.03,9,197.16,7.07,0.59
1980,15,2706,743,4408.27,0.04,24,329.28,30,0.69
2325,11,3191,924,9225.65,0.03,26,1656.46,60,NA
1980,5,3192,924,1837.94,0.02,18,1249.43,8.99,0.35
1980,10,2706,924,24391.16,0.04,28,-9611.91,44.55,0.62
4409,6,6145,1513,1676.48,0,28,590.35,14.3,0.37
4425,2,6166,1513,10223.19,0.08,38,2723.31,19.99,0.56
4425,6,6167,1513,312.42,0.08,50,-90.42,5.4,0.37
4442,2,6189,1518,2360.98,0.02,29,611.93,13.99,0.52
4440,11,6186,1518,1212.928,0.02,45,-1460.77,45.51,0.65
4421,5,6162,1518,65.89,0.03,12,20.6,2.03,0.51
4571,8,6359,1518,6733.52,0.04,46,246,4,0.79
4442,12,6190,1518,182.2,0.09,49,82.21,0.5,0.37
4551,13,6334,1518,101.77,0.03,29,-73.19,3.97,0.56
5057,8,7058,1718,917.25,0.01,41,-103.75,6.5,0.78
5056,5,7055,1718,4680.89,0.07,45,693.01,10.12,0.79
5055,12,7054,1718,517.98,0.05,17,-85.32,19.99,0.39
5056,4,7056,1718,2414.9945,0.01,42,624.71,4.99,0.58
5057,10,7057,1718,883.23,0.09,7,-404.36,58.64,0.75
5057,4,7059,1718,760.801,0.1,46,348.59,0.99,0.37
1037,6,1431,396,264.75,0.08,43,-212.51,8.4,0.37
1040,11,1436,396,1940.31,0.03,13,-668.19,80.2,0.71
1040,3,1435,396,1281.28,0.05,43,415.85,6.27,0.37
1040,4,1437,396,430.848,0.06,4,-492.77,5.63,0.6
3609,13,4996,1279,139.93,0.05,41,-3.06,1.95,0.42
3575,12,4949,1279,216.51,0.02,32,109.29,0.5,0.39
3609,7,4997,1279,15.45,0.05,8,-7.75,1.56,0.49
3628,4,5025,1279,834.2155,0.02,6,-449.42,8.08,0.6
3609,5,4995,1279,2207.9,0.02,45,579.76,10.25,0.57
3605,4,4990,1279,3361.7585,0.04,20,394.35,8.99,0.56
241,5,335,109,1404.22,0.1,23,202.87,14.48,0.46
268,5,366,109,899.97,0.09,27,-246.3,19.99,0.55
96,5,131,69,1753.51,0.02,42,155.72,9.2,0.65
96,15,130,69,4605.36,0.02,18,678.26,43.32,0.55
235,15,326,92,4842.21,0.03,40,-1975.26,70.2,0.74
204,5,279,92,178.78,0.02,8,-28.34,8.99,0.46
138,10,185,92,26133.39,0.04,30,-11053.6,44.55,0.62
149,5,200,95,440.92,0.05,22,-65.18,10.49,0.49
25,15,33,20,3554.46,0.07,39,-1766.01,74.35,0.57
325,5,433,118,208.6,0,26,-56.45,5.21,0.56
4704,17,6564,1633,3360.3,0.05,1,-7961.43,8.73,0.57
4777,9,6661,1633,287.43,0.01,26,37.9,4.8,0.36
4711,6,6573,1633,375.52,0.09,40,131.7,2.03,0.37
4704,4,6565,1633,306.663,0.07,10,-17.41,5.99,0.38
4731,9,6599,1633,80.56,0.03,5,12.5,1.39,0.38
4711,7,6574,1633,63.84,0.03,15,23.52,0.71,0.39
4704,3,6562,1633,13064.06,0.01,31,5979.56,19.99,0.35
4704,10,6563,1633,4771.89,0.05,34,-427.99,36.09,0.77
4619,10,6433,1576,1776.96,0.07,18,-197.06,35.84,0.62
4619,10,6433,1576,3642.14,0.01,49,103.11,26.74,0.6
4619,11,6434,1576,2982.5,0.05,16,-589.58,69,0.72
4462,4,6217,1532,1443.266,0.08,26,156.11,8.99,0.56
4462,14,6216,1532,3378.18,0.08,6,-1352.68,24.49,0.44
4466,2,6222,1532,970.47,0.1,13,192.38,0.99,0.57
4539,3,6318,1532,10168.23,0.03,33,4141.8,19.99,0.4
497,13,669,185,288.56,0.03,30,60.72,2.25,0.52
566,16,768,185,507.64,0.04,46,42.76,3.37,0.57
540,4,731,185,384.2,0.05,7,-164.46,2.5,0.55
497,4,670,185,1892.848,0.01,14,48.99,8.99,0.58
562,8,763,185,346.57,0,31,-116.45,6.5,0.64
562,3,763,185,91.75,0.07,14,2.82,2.99,0.35
548,8,743,185,631.99,0.08,23,-43.96,4,0.75
3409,14,4725,1244,21205.5,0.1,33,241.3,24.49,0.41
3395,16,4709,1244,112.6,0.04,30,-25.99,1.32,0.83
3399,11,4714,1244,1330.73,0.06,13,-450.1,41.64,0.75
3399,3,4713,1244,6427.18,0.09,42,2097.1,19.99,0.4
3395,3,4708,1244,48.75,0.08,11,3.5,1.49,0.39
2044,13,2795,769,11.57,0.01,6,-2.06,0.7,0.56
2322,6,3186,863,223.76,0.03,34,-139.66,7.91,0.37
2234,1,3035,863,5934.39,0.08,32,519.55,19.99,0.71
1107,2,1528,428,876.75,0.02,3,-248.69,19.99,0.56
1107,1,4201,428,4813.67,0.03,48,44.58,19.99,0.79
1121,3,1547,428,11041.42,0.07,30,4456.25,19.99,0.38
1107,14,4200,428,2249.05,0.02,5,-571.24,24.49,0.52
3027,8,4199,428,822.7,0.05,27,141.28,5.5,0.51
3012,8,4173,428,336.85,0.01,38,-40.76,2.83,0.77
3016,11,4181,428,579.71,0.03,17,24.3,45.51,0.65
1130,9,1559,428,171.52,0.1,32,46.61,1.39,0.38
3016,6,4180,428,25.82,0.01,4,-10.19,4.72,0.36
3108,13,4309,1153,655.33,0.08,31,-57.16,8.99,0.59
3081,6,4276,1153,367.11,0.01,43,163.42,1.43,0.35
3866,4,5359,1348,1176.944,0.1,23,53.65,4.99,0.58
3866,8,5357,1348,1230.83,0,38,75.5,6.5,0.64
3866,6,5358,1348,169.93,0.04,37,-114.35,5.74,0.4
3769,13,5232,1320,108.33,0,37,17,0.7,0.56
3758,3,5216,1320,189.99,0.03,13,72.82,1.49,0.35
3766,12,5225,1320,16.48,0.06,5,-0.33,0.99,0.37
3766,7,5224,1320,5.63,0.03,1,-3.55,0.7,0.8
3769,8,5231,1320,3519.12,0.09,46,315.33,4,0.76
3766,1,5225,1320,15655.24,0.09,38,4818.29,19.99,0.58
3803,2,5275,1320,182.92,0.06,30,-1367.72,49,0.6
3774,11,5239,1320,2789.03,0.05,7,-303.44,42.52,0.71
3788,17,5256,1320,2797.41,0.06,31,984.3,14,0.36
804,3,1106,257,43.26,0.1,9,3.9,1.49,0.36
802,13,1104,257,447.36,0.01,42,40.92,2.89,0.6
754,15,1031,257,6152.52,0.08,39,768.06,30,0.62
804,6,1106,257,174.03,0.02,25,-42.37,5.74,0.37
771,3,1056,257,178.57,0.05,11,-37.39,10.91,0.36
771,2,1055,257,25.34,0.1,5,-21.29,6.89,0.6
813,2,1117,257,497.2,0,7,-219.61,49,0.59
856,6,1179,276,195.57,0.09,32,-132.93,7.5,0.4
853,17,1175,276,493.56,0.06,42,12.73,5.99,0.36
841,4,1155,276,1288.515,0.08,9,-382.57,8.99,0.57
841,6,1154,276,258.11,0.1,26,9.95,4.78,0.4
841,17,1153,276,131.55,0.06,7,-43.74,8.51,0.4
864,8,1189,276,857.95,0.08,20,51.85,4,0.64
841,5,1152,276,359.68,0.07,19,187.15,3.77,0.39
859,2,1183,276,558.62,0.03,11,118.32,3.99,0.56
754,4,3297,926,466.9475,0.1,16,82.82,3.3,0.39
2328,1,3195,926,174.89,0.06,14,-37.04,6.27,0.57
542,3,736,188,47.79,0.04,12,-57.75,6.83,0.38
533,16,722,188,10.96,0.02,4,-8.02,2.56,0.55
501,6,676,188,42.58,0,4,-7.61,4.39,0.38
542,8,733,188,446.46,0.04,22,-1.88,4,0.6
533,6,722,188,185.61,0.02,29,-47.12,5.46,0.36
525,3,711,188,19,0.01,2,-10.73,5.27,0.36
563,5,764,188,234.09,0.01,20,-11.69,5.16,0.57
510,5,688,188,3397.72,0.01,48,-912.08,37.58,0.78
525,1,712,188,8289.51,0.01,50,3051.62,7.07,0.59
542,3,735,188,1252.89,0.05,31,339.75,10.55,0.37
538,3,729,188,34.88,0.06,6,-18.34,4.97,0.38
533,13,722,188,226.65,0,37,46.41,0.96,0.6
542,1,735,188,63.84,0.02,3,-47.97,17.78,0.59
522,4,707,188,1531.411,0.03,20,365.42,0.99,0.55
542,3,734,188,331.83,0.05,46,-101.25,6.05,0.39
522,10,706,188,861.26,0.07,8,-429.86,57.38,0.78
522,1,705,188,1350.34,0.1,28,-517.17,19.99,0.81
510,11,689,188,449.42,0.07,1,-261.61,85.63,0.74
542,3,733,188,31.01,0.03,4,-4.49,2.99,0.35
2412,1,3310,962,169.75,0.09,7,-194.85,35,0.84
2404,8,3299,962,1103.67,0.04,28,253.61,1.99,0.54
2493,8,3417,962,12858.88,0.08,43,4833.27,7.18,0.48
2493,5,3418,962,146.69,0,28,-64.05,5.32,0.41
2538,8,3475,962,2006.38,0,48,840.46,1.99,0.44
2412,15,3309,962,21390.44,0.09,46,5365.43,26,0.6
2924,6,4041,1058,475.9,0.02,24,110.44,5.97,0.38
2881,5,3974,1058,401.37,0.07,42,13.31,5.71,0.41
2854,9,3930,1058,276.5,0.02,25,35.72,4.8,0.36
2950,3,4069,1058,507.44,0.05,12,170.9,2.99,0.36
3805,4,5278,1325,987.3175,0.04,33,368.56,3.3,0.39
3793,6,5262,1325,289.19,0.01,40,-69.03,6.15,0.37
3793,8,5262,1325,98.82,0.09,13,-68.66,5.53,0.69
3782,3,5248,1325,188.38,0.04,38,-120.12,5.68,0.36
4661,6,6496,1571,63,0.01,9,-17.48,5.46,0.36
4614,14,6423,1571,29884.6,0.05,49,12748.86,24.49,0.44
4727,6,6595,1571,29.99,0.07,1,-8.88,8.32,0.39
4661,4,6495,1571,1351.653,0.01,10,-202.85,8.99,0.58
4642,3,6466,1571,16116.33,0.08,43,6919.87,19.99,0.38
4718,5,6585,1590,473.03,0.09,24,26.27,10.49,0.49
4633,5,6452,1590,324.52,0.08,11,154.02,8.55,0.42
4791,13,6678,1590,64.77,0.09,12,14.46,1,0.38
4791,3,6677,1590,344.25,0.1,24,23.96,6.46,0.38
1887,8,2591,675,511.07,0.01,46,-165.74,6.5,0.64
1887,3,2590,675,226.81,0.05,16,-5.37,7.17,0.38
1873,3,2573,660,1193.65,0.07,29,507.58,2.99,0.36
1887,8,2590,1505,337.34,0.06,9,-69.84,1.99,0.54
4508,6,6277,1545,167.07,0.03,33,-102.36,6.07,0.36
4528,15,6303,1545,8225.24,0.06,23,1909.03,30,0.61
2626,6,3593,1018,150.28,0.04,29,-50.86,4.7,0.38
2711,11,3713,1018,1092.42,0.03,7,-364.87,16.01,0.7
2815,6,3875,1018,73.05,0.1,9,-17.03,4.82,0.4
2829,8,3891,1018,718.6,0.08,40,-81.49,4,0.79
2815,11,3876,1018,8122.53,0.05,29,-693.23,61.76,0.78
2711,2,3711,1018,1516.13,0.06,22,493.03,0.99,0.58
2711,8,3712,1018,612.49,0.09,38,168.04,1.99,0.45
2815,1,3876,1018,950.3,0.1,44,-2103.05,53.03,0.78
1971,3,2695,737,526.76,0.07,3,-93.83,19.99,0.39
2423,11,3325,967,1095.27,0.03,8,-281.22,51.94,0.63
2424,1,3326,919,9522.12,0.04,34,171.3,35,0.8
1971,1,3185,919,32.6,0.03,2,-20.57,5.5,0.57
2329,13,3196,919,126.58,0.06,24,18.27,0.7,0.6
2459,5,3371,919,336.34,0.05,31,-89.9,7.94,0.52
2424,4,3327,919,1985.6935,0.1,16,35.65,8.99,0.55
2329,13,3197,919,23.7,0.05,1,-8.97,4.1,0.44
3103,6,4304,1144,98.57,0.07,20,-49.64,5.02,0.38
3103,12,4303,1144,84.74,0.06,18,34.1,0.5,0.36
3051,15,4237,1144,7869.22,0.1,33,1523.46,43.32,0.55
3078,4,4273,1144,1840.8535,0.01,24,424.64,2.79,0.58
3103,6,4304,1144,279.83,0.01,43,77.04,2.14,0.38
3083,1,4278,1144,2850.31,0.09,20,569.08,7.07,0.59
3046,4,4231,1144,771.834,0.01,7,-295.43,2.5,0.6
3110,2,4311,1144,506.49,0.06,19,105.69,5.37,0.5
3110,10,4312,1144,8367.68,0.06,48,886.35,35.89,0.66
3110,5,4311,1144,74.31,0.07,1,-73.1,34.2,0.73
3046,4,4230,1144,835.1505,0.09,30,158.18,1.1,0.55
3051,5,4238,1144,912.44,0.04,36,182.72,8.99,0.5
1808,13,2501,616,39.69,0.05,24,-1.78,1,0.35
1797,8,2489,607,1142.36,0.02,35,72.78,4,0.75
1807,6,2500,607,2277.03,0.07,44,964.1,6.79,0.37
1879,17,2579,666,7338.79,0.03,39,4031.62,13.99,0.37
1923,9,2635,666,67.47,0.03,23,-100.6,6.35,0.36
1879,2,2580,666,12569.31,0.1,47,3160.63,23.19,0.59
1808,4,2501,666,5139.882,0.01,48,1275.67,8.99,0.59
1808,6,2501,666,257.75,0.02,48,-66.26,4.75,0.36
1896,3,2602,688,78.44,0.09,14,11.02,1.49,0.39
2990,13,4135,1084,418.7,0.05,19,22.88,5.53,0.59
2975,8,4105,1084,3331.81,0.08,20,484.15,19.99,0.48
2977,6,4109,1085,172.7,0.07,27,-42.97,5.11,0.37
2977,8,4109,1085,1683.57,0.1,22,346.54,7.18,0.48
2253,13,3065,882,138.75,0.09,24,49.81,1,0.38
2283,3,3123,870,792.76,0.02,31,33.37,12.98,0.39
2238,11,3041,870,3532.96,0.08,35,-243.6,60,0.59
4398,5,6129,1487,475.9,0.04,17,-5.18,19.46,0.44
1879,5,2579,1487,95.73,0,41,-151.15,5.33,0.43
4398,11,6130,1487,3635.63,0.09,12,104.48,29.2,0.66
4380,4,6105,1487,1098.149,0.09,12,-182.97,5.92,0.58
4380,6,6105,1487,216.08,0,32,-84.33,6.65,0.36
4380,1,6106,1487,339.03,0.09,27,-24.44,4.51,0.59
1797,6,6137,1508,150.34,0.06,22,-28.45,5.14,0.37
5088,5,7105,1730,216.95,0.08,27,-88.82,7.96,0.49
5117,15,7148,1730,16313.51,0.04,32,4860.73,26,0.6
5124,11,7162,1730,4046.25,0.09,48,-1296.93,60,0.56
5117,9,7149,1730,337.38,0.04,29,-5.45,6.97,0.35
3474,3,6631,1649,264.92,0.05,38,-97.06,6.05,0.39
4772,9,6656,1649,139.66,0.02,23,46.69,1.39,0.38
4772,8,6656,1649,367.09,0.04,16,74.2,1.99,0.46
3457,4,4792,1217,2379.3285,0.09,26,284.59,5.92,0.58
3474,6,4811,1217,142.88,0.08,22,35.37,1.6,0.38
3259,9,4520,1217,299.08,0.03,3,-50.43,19.99,0.4
3259,6,4521,1217,566.39,0.06,26,76.43,8.18,0.39
4145,6,5775,1419,218.71,0,23,67.23,2.15,0.4
4151,4,5786,1419,1122.6375,0.09,14,17.68,4.9,0.56
4200,5,5855,1419,88.1,0.03,46,-161.61,4.86,0.41
4236,8,5911,1419,17.77,0.05,15,-37.67,2.96,0.61
4145,6,5776,1419,103.68,0.08,19,-58.16,5.85,0.4
4195,4,5848,1419,8273.2795,0.08,48,2461.31,8.99,0.56
4218,14,5887,1419,2136.93,0.04,3,-2297.48,24.49,0.41
4218,2,5886,1419,1135.24,0.06,28,271.81,4.5,0.56
2034,4,2781,677,524.212,0.04,17,127.85,3.3,0.39
1888,4,2593,677,2318.2135,0.07,44,583.75,2.79,0.56
2239,17,4101,1080,15464.01,0.05,33,4407.44,14.7,0.59
3001,6,4153,1080,222.43,0.06,24,-119.31,9.86,0.4
2034,13,2781,830,24.2,0.08,6,-5.2,1.17,0.57
2239,6,3042,830,11.35,0.09,1,-7.96,5.67,0.36
1888,8,3063,830,1136.44,0.09,30,-9.3,6.5,0.64
1888,6,2997,830,12.12,0.03,2,-4.55,0.95,0.36
2650,13,3624,1022,92.31,0,3,-28.95,6.17,0.55
2719,8,3726,1022,190.1,0.06,9,-63.78,4,0.6
2633,6,3601,1022,207.01,0.01,33,-36.9,4.96,0.36
2808,8,3865,1022,37.89,0,1,-120.97,1.99,0.43
2752,13,3777,1022,906.07,0,42,-2.66,8.99,0.58
2719,2,3725,1022,877.64,0.03,18,218.97,3.99,0.56
2650,13,3625,1022,116.94,0.06,42,-10.01,1.25,0.59
2813,15,3873,1020,4073.17,0.08,26,376.21,30,0.62
2629,1,3596,1020,2421.44,0.09,32,-949.09,35,0.83
2665,8,3651,1020,107.67,0.1,2,-234.66,6.5,0.73
2754,11,3780,1020,5105.06,0.03,16,467.12,29.2,0.66
2384,8,3272,956,3755.43,0.07,39,448.07,19.99,0.52
2384,6,3272,956,347.93,0.1,32,34.29,5.01,0.36
2378,11,3266,951,6766.856,0.02,26,-774.89,43.57,0.63
1066,4,1473,406,3701.5205,0.05,38,894.06,5.92,0.58
1063,6,1469,406,54.3,0.1,6,1.27,2.03,0.37
1750,9,2425,420,739.94,0.01,28,370.23,1.39,0.38
1090,15,1506,420,3344.11,0.03,18,588.54,26.2,0.59
1751,15,2426,597,14740.51,0,46,3407.73,164.73,0.56
1751,13,2427,597,3.77,0.09,1,-1.84,0.96,0.58
5301,13,7403,1790,50.99,0.06,19,-3.8,1.34,0.45
5291,6,7386,1790,129.77,0.01,18,-99.42,9.68,0.36
4117,2,5734,1405,343.78,0.09,1,-246.51,19.99,0.57
4117,5,5735,1405,826.09,0.03,34,215.86,7.58,0.51
4127,3,5749,1405,3283.74,0.01,49,723.33,19.99,0.4
1916,7,2628,705,16.02,0.09,9,-2.82,0.75,0.52
1916,3,2627,705,141.27,0.08,6,28.14,2.99,0.37
2026,4,2770,705,206.2865,0.05,31,-111.98,5.03,0.6
1916,13,2628,1070,242.8,0.07,42,95.91,1,0.38
2914,6,4019,1070,128.56,0,6,-7.84,8.68,0.37
2962,11,4083,1070,1835.47,0.1,13,-364.87,16.01,0.7
2971,15,4097,1070,3602.12,0.05,36,-728.18,45,0.69
2971,5,4098,1070,1174.94,0.02,43,-125.79,19.46,0.44
2026,11,3120,898,13367.82,0,40,-774.89,29.2,0.66
2604,3,3564,993,4286.55,0.07,26,1416.7,19.99,0.39
2604,9,3565,993,8.34,0.09,1,-3.44,1.39,0.36
2579,17,3534,993,38.5,0.09,2,-52.14,9.4,0.49
823,6,3776,993,617.34,0.06,49,47.1,6.47,0.38
2579,3,3533,993,378.6,0.08,33,12.72,5.63,0.4
2664,3,3650,1023,101.57,0.01,45,-5.99,1.49,0.38
2695,2,3689,1023,1166.29,0.07,28,302.86,4.5,0.56
2755,6,3781,1023,76.42,0.03,15,-3.95,3.01,0.36
2639,4,3610,1023,2604.315,0,45,750.87,5.26,0.56
3604,11,4989,1278,6865.072,0,45,1117.24,29.21,0.74
3604,3,4988,1278,253.26,0.02,8,49.66,6.27,0.37
3571,17,4944,1278,451.81,0.05,3,-318.59,13.99,0.38
3008,13,4167,1658,61.94,0.1,39,-17.78,1.29,0.42
3008,2,4167,1128,3723.99,0.03,13,777.28,19.99,0.56
4343,11,6057,1469,1264.46,0,38,-1249.39,45.51,0.65
4389,8,6119,1469,748.83,0.01,21,250.01,1.99,0.45
4511,3,6280,1469,124.78,0.09,33,-122.67,5.26,0.38
4588,3,6383,1469,163.41,0.07,25,-91.28,6.97,0.36
4374,8,6096,1469,463.83,0,13,103.26,1.99,0.45
4511,13,6280,1469,123.4,0.1,22,30.5,0.83,0.49
4343,3,6058,1469,158.25,0.09,35,-114.74,5.42,0.37
3144,6,4365,1155,1602.21,0.05,33,728.49,5.79,0.37
3148,5,4371,1155,1011.16,0.02,7,547.96,24.49,0.59
3144,5,4364,1155,423.07,0.01,16,126.95,8.99,0.5
3118,4,4329,1155,4158.1235,0.01,37,1228.89,8.99,0.55
3182,12,4415,1155,110.2,0.07,28,42.84,0.5,0.39
3190,11,4425,1155,1614.97,0.05,4,-593.15,85.63,0.74
3145,5,4366,1155,547.82,0.08,29,69.63,8.99,0.47
3126,17,4337,1155,334.89,0.03,28,-1.44,5.99,0.36
3164,3,4391,1155,15.88,0.05,3,-11.04,4.69,0.35
3158,3,4382,1155,375.61,0.1,38,-21.26,5.75,0.39
3179,13,4412,1155,113.2,0.1,19,24.83,0.91,0.51
3135,5,4349,1155,441.7,0.08,21,167.18,3.63,0.52
